model-E10-B100-1589319969,1589320386.977,0.99,0.02797,0.95,0.02918
model-E10-B100-1589319969,1589320392.759,0.96,0.03022,1.0,0.0147
model-E10-B100-1589319969,1589320398.153,0.98,0.02824,1.0,0.00271
model-E10-B100-1589319969,1589320403.294,0.95,0.04242,1.0,0.01224
model-E10-B100-1589319969,1589320405.151,1.0,0.00026,0.95,0.05105
model-E10-B100-1589319969,1589320410.49,0.93,0.05394,0.9,0.05173
model-E10-B100-1589319969,1589320417.783,0.98,0.01587,1.0,0.00119
model-E10-B100-1589319969,1589320423.93,0.96,0.03845,0.9,0.05622
model-E10-B100-1589319969,1589320430.121,0.99,0.00734,1.0,0.01153
model-E10-B100-1589319969,1589320435.697,1.0,0.0118,1.0,0.01551
model-E10-B100-1589319969,1589320441.097,0.97,0.02761,1.0,0.01083
model-E10-B100-1589319969,1589320447.467,0.97,0.02416,0.95,0.0302
model-E10-B100-1589319969,1589320452.803,0.96,0.037,0.85,0.10747
model-E10-B100-1589319969,1589320458.446,0.97,0.02313,1.0,0.01852
model-E10-B100-1589319969,1589320463.84,0.97,0.02384,0.95,0.02646
model-E10-B100-1589319969,1589320469.208,0.95,0.03819,1.0,0.02765
model-E10-B100-1589319969,1589320475.11,0.95,0.04408,0.9,0.10614
model-E10-B100-1589319969,1589320481.588,0.99,0.0158,0.9,0.05816
model-E10-B100-1589319969,1589320487.629,0.94,0.03699,0.8,0.16163
model-E10-B100-1589319969,1589320491.969,0.95,0.03266,1.0,0.01249
model-E10-B100-1589319969,1589320496.209,1.0,0.00842,1.0,0.01169
model-E10-B100-1589319969,1589320501.008,0.98,0.01723,0.95,0.02757
model-E10-B100-1589319969,1589320506.354,0.97,0.0268,0.75,0.14313
model-E10-B100-1589319969,1589320512.208,0.99,0.02166,1.0,0.00049
model-E10-B100-1589319969,1589320518.028,0.97,0.02144,0.9,0.06513
model-E10-B100-1589319969,1589320523.116,0.98,0.01164,0.85,0.10429
model-E10-B100-1589319969,1589320529.416,0.98,0.02241,1.0,0.00092
model-E10-B100-1589319969,1589320534.809,0.98,0.01377,0.95,0.02563
model-E10-B100-1589319969,1589320540.268,0.97,0.02305,1.0,0.00632
model-E10-B100-1589319969,1589320545.731,0.97,0.02539,0.95,0.04203
model-E10-B100-1589319969,1589320552.221,0.98,0.01496,1.0,0.00371
model-E10-B100-1589319969,1589320561.13,0.98,0.01835,1.0,0.01185
model-E10-B100-1589319969,1589320569.208,0.97,0.02276,1.0,0.00472
model-E10-B100-1589319969,1589320574.724,0.95,0.04332,0.95,0.02878
model-E10-B100-1589319969,1589320583.411,0.96,0.03946,1.0,0.00461
model-E10-B100-1589319969,1589320598.857,0.98,0.01998,0.9,0.05889
model-E10-B100-1589319969,1589320607.35,0.99,0.01335,1.0,0.00077
model-E10-B100-1589319969,1589320612.845,0.96,0.02754,0.95,0.04169
model-E10-B100-1589319969,1589320618.812,0.96,0.03047,1.0,0.00391
model-E10-B100-1589319969,1589320624.457,0.98,0.01439,1.0,0.00093
model-E10-B100-1589319969,1589320634.216,0.98,0.01372,1.0,0.01157
model-E10-B100-1589319969,1589320645.432,1.0,0.00402,0.95,0.0185
model-E10-B100-1589319969,1589320653.347,0.99,0.01691,1.0,0.01249
model-E10-B100-1589319969,1589320660.168,0.99,0.01267,1.0,0.00521
model-E10-B100-1589319969,1589320667.953,0.98,0.01845,1.0,0.00217
model-E10-B100-1589319969,1589320675.384,0.98,0.02199,0.9,0.0772
model-E10-B100-1589319969,1589320677.966,1.0,6e-05,0.85,0.08816
model-E10-B100-1589319969,1589320685.477,0.93,0.06137,1.0,0.00693
model-E10-B100-1589319969,1589320695.668,1.0,0.00848,0.95,0.02314
model-E10-B100-1589319969,1589320704.637,0.97,0.03122,1.0,0.00079
model-E10-B100-1589319969,1589320713.071,1.0,0.00292,0.95,0.01523
model-E10-B100-1589319969,1589320719.289,1.0,0.0072,1.0,0.00812
model-E10-B100-1589319969,1589320723.308,0.99,0.01177,1.0,0.00736
model-E10-B100-1589319969,1589320727.868,0.98,0.01373,0.9,0.06782
model-E10-B100-1589319969,1589320731.876,0.94,0.03228,0.95,0.02451
model-E10-B100-1589319969,1589320736.124,0.97,0.01304,1.0,0.00082
model-E10-B100-1589319969,1589320740.222,0.97,0.02179,1.0,0.00554
model-E10-B100-1589319969,1589320744.227,0.97,0.02398,1.0,0.01932
model-E10-B100-1589319969,1589320748.988,0.95,0.03399,0.95,0.02582
model-E10-B100-1589319969,1589320753.105,0.99,0.01347,0.95,0.02163
model-E10-B100-1589319969,1589320757.22,0.99,0.01602,0.9,0.10632
model-E10-B100-1589319969,1589320761.832,0.98,0.02074,0.95,0.05208
model-E10-B100-1589319969,1589320766.511,0.99,0.0085,0.9,0.10205
model-E10-B100-1589319969,1589320771.83,0.98,0.0173,1.0,0.00049
model-E10-B100-1589319969,1589320776.008,0.98,0.01604,1.0,0.00436
model-E10-B100-1589319969,1589320780.52,1.0,0.00702,1.0,0.00214
model-E10-B100-1589319969,1589320785.065,0.99,0.01069,1.0,0.00214
model-E10-B100-1589319969,1589320789.552,0.98,0.01725,0.95,0.03054
model-E10-B100-1589319969,1589320794.548,0.99,0.01507,0.9,0.04084
model-E10-B100-1589319969,1589320798.765,0.98,0.01668,0.95,0.04729
model-E10-B100-1589319969,1589320803.949,0.98,0.02327,0.95,0.02375
model-E10-B100-1589319969,1589320808.338,0.98,0.02137,1.0,0.02205
model-E10-B100-1589319969,1589320812.991,1.0,0.00728,1.0,0.00657
model-E10-B100-1589319969,1589320818.249,0.95,0.02146,1.0,0.00458
model-E10-B100-1589319969,1589320822.232,0.98,0.01211,1.0,0.00221
model-E10-B100-1589319969,1589320826.81,0.97,0.03348,0.95,0.02315
model-E10-B100-1589319969,1589320831.508,0.94,0.04911,1.0,0.00735
model-E10-B100-1589319969,1589320836.034,0.99,0.01622,1.0,0.00104
model-E10-B100-1589319969,1589320841.122,0.99,0.00814,1.0,0.00493
model-E10-B100-1589319969,1589320845.215,0.99,0.01265,1.0,0.00688
model-E10-B100-1589319969,1589320849.863,0.95,0.03484,0.9,0.05682
model-E10-B100-1589319969,1589320854.319,0.99,0.01533,1.0,0.00032
model-E10-B100-1589319969,1589320858.799,0.99,0.01251,1.0,0.00078
model-E10-B100-1589319969,1589320863.814,0.99,0.00949,1.0,0.0008
model-E10-B100-1589319969,1589320868.536,0.95,0.03496,1.0,0.00604
model-E10-B100-1589319969,1589320873.232,0.93,0.04736,1.0,0.01735
model-E10-B100-1589319969,1589320877.303,0.99,0.01421,1.0,0.01406
model-E10-B100-1589319969,1589320881.314,0.94,0.03285,0.95,0.02081
model-E10-B100-1589319969,1589320882.821,1.0,0.00019,0.7,0.20933
model-E10-B100-1589319969,1589320887.104,0.94,0.05303,0.9,0.06725
model-E10-B100-1589319969,1589320892.594,0.92,0.07071,0.9,0.08792
model-E10-B100-1589319969,1589320897.163,0.94,0.04081,0.95,0.02034
model-E10-B100-1589319969,1589320901.266,0.95,0.03603,0.95,0.07646
model-E10-B100-1589319969,1589320905.241,0.92,0.07035,1.0,0.00228
model-E10-B100-1589319969,1589320909.217,0.92,0.05663,1.0,0.00726
model-E10-B100-1589319969,1589320913.694,0.99,0.00864,0.8,0.14347
model-E10-B100-1589319969,1589320917.738,0.92,0.06408,0.9,0.05364
model-E10-B100-1589319969,1589320921.721,0.94,0.04476,0.95,0.02762
model-E10-B100-1589319969,1589320925.685,0.92,0.06065,0.95,0.05161
model-E10-B100-1589319969,1589320929.758,0.95,0.0413,0.95,0.03719
model-E10-B100-1589319969,1589320935.195,0.95,0.03185,0.95,0.04099
model-E10-B100-1589319969,1589320939.775,0.94,0.05322,0.85,0.09588
model-E10-B100-1589319969,1589320944.505,0.98,0.01948,1.0,0.01163
model-E10-B100-1589319969,1589320948.961,0.97,0.02441,0.95,0.01747
model-E10-B100-1589319969,1589320953.214,0.99,0.00726,0.95,0.04137
model-E10-B100-1589319969,1589320958.323,0.95,0.03421,0.95,0.05447
model-E10-B100-1589319969,1589320962.759,0.98,0.02984,1.0,0.00114
model-E10-B100-1589319969,1589320967.358,0.94,0.02766,1.0,0.01288
model-E10-B100-1589319969,1589320971.774,0.99,0.01823,0.95,0.03252
model-E10-B100-1589319969,1589320975.836,0.92,0.05114,1.0,0.01728
model-E10-B100-1589319969,1589320981.488,0.96,0.02661,1.0,0.00176
model-E10-B100-1589319969,1589320986.093,0.99,0.01111,1.0,0.00292
model-E10-B100-1589319969,1589320990.844,0.97,0.02566,0.9,0.09797
model-E10-B100-1589319969,1589320994.805,0.97,0.02423,1.0,0.00344
model-E10-B100-1589319969,1589320998.832,0.99,0.01007,0.95,0.05177
model-E10-B100-1589319969,1589321004.353,0.96,0.0254,0.8,0.13447
model-E10-B100-1589319969,1589321008.881,0.97,0.02067,1.0,0.0118
model-E10-B100-1589319969,1589321013.516,0.97,0.03503,0.95,0.03446
model-E10-B100-1589319969,1589321017.798,0.95,0.04376,1.0,0.00408
model-E10-B100-1589319969,1589321022.041,0.97,0.02677,1.0,0.00547
model-E10-B100-1589319969,1589321027.405,0.97,0.02654,0.95,0.03154
model-E10-B100-1589319969,1589321032.24,0.97,0.01782,1.0,0.00879
model-E10-B100-1589319969,1589321037.002,0.96,0.03629,0.95,0.04592
model-E10-B100-1589319969,1589321041.218,0.94,0.04453,1.0,0.01594
model-E10-B100-1589319969,1589321045.303,0.98,0.01128,0.95,0.03371
model-E10-B100-1589319969,1589321051.243,1.0,0.00636,1.0,0.00112
model-E10-B100-1589319969,1589321056.044,0.99,0.01429,1.0,0.01517
model-E10-B100-1589319969,1589321060.709,0.97,0.02497,1.0,0.011
model-E10-B100-1589319969,1589321064.96,0.99,0.01291,0.9,0.0845
model-E10-B100-1589319969,1589321068.823,0.99,0.01493,0.9,0.05148
model-E10-B100-1589319969,1589321070.272,1.0,0.00023,1.0,0.00102
model-E10-B100-1589319969,1589321074.45,0.97,0.02738,0.95,0.02963
model-E10-B100-1589319969,1589321079.718,0.99,0.01374,0.95,0.03128
model-E10-B100-1589319969,1589321084.085,0.99,0.01932,1.0,0.00104
model-E10-B100-1589319969,1589321087.971,1.0,0.0016,1.0,0.0057
model-E10-B100-1589319969,1589321092.545,1.0,0.00297,0.95,0.0232
model-E10-B100-1589319969,1589321097.012,0.99,0.00914,0.95,0.03748
model-E10-B100-1589319969,1589321102.291,0.96,0.01949,0.95,0.02668
model-E10-B100-1589319969,1589321106.311,0.95,0.03546,0.95,0.04915
model-E10-B100-1589319969,1589321110.217,0.99,0.00974,1.0,0.00567
model-E10-B100-1589319969,1589321114.136,0.95,0.03699,1.0,0.01275
model-E10-B100-1589319969,1589321118.002,0.96,0.03916,0.9,0.07832
model-E10-B100-1589319969,1589321122.436,1.0,0.00229,1.0,0.00163
model-E10-B100-1589319969,1589321126.493,1.0,0.00634,1.0,0.01134
model-E10-B100-1589319969,1589321130.541,0.98,0.01767,0.95,0.02071
model-E10-B100-1589319969,1589321135.003,0.93,0.04315,0.95,0.04735
model-E10-B100-1589319969,1589321139.469,0.99,0.00752,1.0,0.00023
model-E10-B100-1589319969,1589321143.946,0.97,0.02106,1.0,0.00021
model-E10-B100-1589319969,1589321147.872,0.97,0.01914,0.95,0.03428
model-E10-B100-1589319969,1589321151.768,1.0,0.01032,1.0,0.00209
model-E10-B100-1589319969,1589321155.653,0.98,0.01477,0.95,0.02745
model-E10-B100-1589319969,1589321159.509,0.97,0.02568,1.0,0.01752
model-E10-B100-1589319969,1589321164.762,0.97,0.02313,1.0,0.00569
model-E10-B100-1589319969,1589321168.87,0.99,0.00827,1.0,0.00472
model-E10-B100-1589319969,1589321172.609,0.98,0.01873,1.0,0.0202
model-E10-B100-1589319969,1589321176.562,0.98,0.02089,0.95,0.03593
model-E10-B100-1589319969,1589321180.437,0.99,0.01112,0.9,0.07888
model-E10-B100-1589319969,1589321185.507,0.98,0.02672,0.95,0.01918
model-E10-B100-1589319969,1589321189.923,0.97,0.01964,0.9,0.09997
model-E10-B100-1589319969,1589321193.727,0.97,0.0331,0.85,0.12508
model-E10-B100-1589319969,1589321197.795,0.97,0.0288,1.0,0.0039
model-E10-B100-1589319969,1589321202.277,0.98,0.01812,1.0,0.00018
model-E10-B100-1589319969,1589321207.578,0.96,0.0283,1.0,0.00037
model-E10-B100-1589319969,1589321211.48,0.99,0.00757,0.9,0.09894
model-E10-B100-1589319969,1589321215.399,0.97,0.02555,0.95,0.02759
model-E10-B100-1589319969,1589321219.403,0.96,0.02441,1.0,0.00088
model-E10-B100-1589319969,1589321223.24,1.0,0.00489,0.9,0.05624
model-E10-B100-1589319969,1589321228.356,0.99,0.0069,0.95,0.02259
model-E10-B100-1589319969,1589321232.66,0.99,0.01538,0.95,0.05905
model-E10-B100-1589319969,1589321236.528,0.97,0.01838,0.95,0.02293
model-E10-B100-1589319969,1589321240.394,0.99,0.01137,1.0,0.00531
model-E10-B100-1589319969,1589321244.852,0.99,0.00992,0.95,0.021
model-E10-B100-1589319969,1589321246.456,1.0,0.00017,0.85,0.11783
model-E10-B100-1589319969,1589321250.444,0.97,0.02527,1.0,0.00127
model-E10-B100-1589319969,1589321255.707,0.99,0.01008,1.0,0.00241
model-E10-B100-1589319969,1589321259.526,0.98,0.01656,1.0,0.00632
model-E10-B100-1589319969,1589321263.495,1.0,0.0007,1.0,0.00532
model-E10-B100-1589319969,1589321267.464,1.0,0.00116,0.95,0.0334
model-E10-B100-1589319969,1589321271.318,1.0,0.00427,0.95,0.03658
model-E10-B100-1589319969,1589321276.416,0.99,0.00932,1.0,0.00044
model-E10-B100-1589319969,1589321280.755,0.96,0.03037,1.0,0.00063
model-E10-B100-1589319969,1589321284.544,1.0,0.00217,0.95,0.03746
model-E10-B100-1589319969,1589321288.449,0.99,0.01273,1.0,0.00322
model-E10-B100-1589319969,1589321292.284,0.96,0.03458,1.0,0.00089
model-E10-B100-1589319969,1589321297.486,1.0,0.00447,1.0,0.0054
model-E10-B100-1589319969,1589321301.722,1.0,0.00335,1.0,0.00573
model-E10-B100-1589319969,1589321306.06,1.0,0.00788,1.0,0.00774
model-E10-B100-1589319969,1589321310.32,0.94,0.038,1.0,0.01014
model-E10-B100-1589319969,1589321314.173,0.99,0.00589,1.0,0.01194
model-E10-B100-1589319969,1589321318.542,0.99,0.01044,0.95,0.03624
model-E10-B100-1589319969,1589321323.038,1.0,0.0051,0.95,0.0199
model-E10-B100-1589319969,1589321327.425,1.0,0.00571,1.0,0.00241
model-E10-B100-1589319969,1589321331.283,0.98,0.01843,1.0,0.00038
model-E10-B100-1589319969,1589321335.09,1.0,0.00283,0.95,0.04585
model-E10-B100-1589319969,1589321340.346,0.98,0.01391,1.0,0.00273
model-E10-B100-1589319969,1589321344.519,1.0,0.00216,0.95,0.05136
model-E10-B100-1589319969,1589321348.32,0.98,0.01517,0.95,0.05102
model-E10-B100-1589319969,1589321352.773,0.98,0.01926,0.95,0.02236
model-E10-B100-1589319969,1589321357.0,0.99,0.01018,0.95,0.02557
model-E10-B100-1589319969,1589321362.134,0.98,0.01656,1.0,0.00018
model-E10-B100-1589319969,1589321366.301,0.99,0.00437,1.0,0.00038
model-E10-B100-1589319969,1589321370.757,0.96,0.03605,0.95,0.06175
model-E10-B100-1589319969,1589321375.373,0.98,0.02563,0.95,0.04826
model-E10-B100-1589319969,1589321379.959,0.99,0.01077,0.95,0.02869
model-E10-B100-1589319969,1589321385.192,0.98,0.01104,1.0,0.00316
model-E10-B100-1589319969,1589321389.112,1.0,0.00716,0.95,0.05339
model-E10-B100-1589319969,1589321392.886,0.98,0.02318,0.95,0.03859
model-E10-B100-1589319969,1589321396.687,0.98,0.00853,1.0,0.00137
model-E10-B100-1589319969,1589321400.604,1.0,0.00305,0.95,0.02848
model-E10-B100-1589319969,1589321405.701,1.0,0.00158,0.95,0.0469
model-E10-B100-1589319969,1589321410.304,0.98,0.01629,1.0,0.00079
model-E10-B100-1589319969,1589321414.762,0.99,0.00667,1.0,0.00144
model-E10-B100-1589319969,1589321418.919,0.99,0.00955,0.95,0.0315
model-E10-B100-1589319969,1589321422.697,1.0,0.00434,1.0,0.00133
model-E10-B100-1589319969,1589321424.157,1.0,3e-05,1.0,0.00245
model-E10-B100-1589319969,1589321428.258,0.98,0.02249,0.9,0.10786
model-E10-B100-1589319969,1589321432.899,0.99,0.00789,1.0,0.00134
model-E10-B100-1589319969,1589321437.333,0.99,0.01145,1.0,0.00965
model-E10-B100-1589319969,1589321441.496,1.0,0.00203,1.0,0.00155
model-E10-B100-1589319969,1589321445.999,1.0,0.00092,0.9,0.05343
model-E10-B100-1589319969,1589321450.207,0.99,0.00394,0.95,0.04456
model-E10-B100-1589319969,1589321455.417,0.99,0.00393,0.9,0.04032
model-E10-B100-1589319969,1589321459.68,0.98,0.01814,0.95,0.02091
model-E10-B100-1589319969,1589321464.124,1.0,0.00132,1.0,0.00646
model-E10-B100-1589319969,1589321468.475,0.99,0.01049,1.0,0.00113
model-E10-B100-1589319969,1589321472.298,0.96,0.03432,1.0,0.00096
model-E10-B100-1589319969,1589321477.423,1.0,0.00108,0.95,0.04835
model-E10-B100-1589319969,1589321481.71,1.0,0.00268,0.95,0.0328
model-E10-B100-1589319969,1589321485.671,0.97,0.01669,1.0,0.01402
model-E10-B100-1589319969,1589321489.536,0.96,0.03181,0.95,0.05201
model-E10-B100-1589319969,1589321493.401,1.0,0.00083,0.95,0.04787
model-E10-B100-1589319969,1589321498.725,0.96,0.02274,0.95,0.05001
model-E10-B100-1589319969,1589321503.092,0.98,0.01247,0.95,0.04957
model-E10-B100-1589319969,1589321507.632,1.0,0.00198,1.0,0.00067
model-E10-B100-1589319969,1589321511.893,0.99,0.0093,0.9,0.07303
model-E10-B100-1589319969,1589321516.443,0.96,0.03478,1.0,0.00015
model-E10-B100-1589319969,1589321521.5,0.97,0.0248,1.0,0.0004
model-E10-B100-1589319969,1589321525.602,0.98,0.01789,1.0,0.01182
model-E10-B100-1589319969,1589321530.151,0.99,0.01278,0.9,0.07304
model-E10-B100-1589319969,1589321534.45,0.98,0.01897,0.95,0.04352
model-E10-B100-1589319969,1589321538.971,0.99,0.01348,1.0,0.0014
model-E10-B100-1589319969,1589321543.923,0.98,0.02186,1.0,0.00494
model-E10-B100-1589319969,1589321547.736,0.98,0.01023,0.95,0.04455
model-E10-B100-1589319969,1589321551.555,0.97,0.03116,1.0,0.00573
model-E10-B100-1589319969,1589321556.119,0.97,0.02744,0.95,0.02348
model-E10-B100-1589319969,1589321560.361,0.99,0.01198,1.0,0.00301
model-E10-B100-1589319969,1589321565.766,0.98,0.0124,0.95,0.04004
model-E10-B100-1589319969,1589321570.093,0.98,0.01132,0.95,0.02686
model-E10-B100-1589319969,1589321574.709,0.98,0.02375,0.9,0.09876
model-E10-B100-1589319969,1589321579.191,0.98,0.0134,1.0,0.00365
model-E10-B100-1589319969,1589321583.682,0.99,0.00503,0.95,0.01846
model-E10-B100-1589319969,1589321588.954,1.0,0.00244,1.0,0.00482
model-E10-B100-1589319969,1589321593.748,0.99,0.01343,0.95,0.04737
model-E10-B100-1589319969,1589321598.194,0.99,0.00503,1.0,0.00078
model-E10-B100-1589319969,1589321602.076,0.99,0.00981,1.0,0.00095
model-E10-B100-1589319969,1589321606.638,0.99,0.00703,0.9,0.0529
model-E10-B100-1589319969,1589321608.357,1.0,0.00019,1.0,0.00254
model-E10-B100-1589319969,1589321612.412,0.97,0.02451,1.0,0.00362
model-E10-B100-1589319969,1589321617.758,0.99,0.0047,0.95,0.05087
model-E10-B100-1589319969,1589321622.497,0.98,0.01618,1.0,0.00455
model-E10-B100-1589319969,1589321626.966,1.0,0.00121,1.0,0.0032
model-E10-B100-1589319969,1589321631.599,1.0,0.00112,1.0,0.00083
model-E10-B100-1589319969,1589321636.059,0.99,0.00528,1.0,0.00055
model-E10-B100-1589319969,1589321641.221,1.0,0.00346,0.9,0.0856
model-E10-B100-1589319969,1589321645.608,0.99,0.01462,1.0,0.01254
model-E10-B100-1589319969,1589321649.625,1.0,0.00231,0.95,0.02236
model-E10-B100-1589319969,1589321653.555,1.0,0.00342,1.0,0.00531
model-E10-B100-1589319969,1589321657.529,0.98,0.01953,0.95,0.04862
model-E10-B100-1589319969,1589321662.553,0.99,0.00378,0.95,0.04906
model-E10-B100-1589319969,1589321666.848,1.0,0.00242,1.0,0.0103
model-E10-B100-1589319969,1589321670.697,1.0,0.00422,1.0,0.00159
model-E10-B100-1589319969,1589321674.724,0.98,0.01766,1.0,0.00081
model-E10-B100-1589319969,1589321679.243,1.0,0.00103,0.95,0.04767
model-E10-B100-1589319969,1589321684.282,0.96,0.02513,0.95,0.0501
model-E10-B100-1589319969,1589321688.147,1.0,0.00248,1.0,0.00055
model-E10-B100-1589319969,1589321692.109,1.0,0.00137,1.0,0.00773
model-E10-B100-1589319969,1589321696.682,0.98,0.00705,0.85,0.09808
model-E10-B100-1589319969,1589321700.91,0.97,0.02235,0.9,0.07466
model-E10-B100-1589319969,1589321706.253,0.97,0.02329,0.95,0.03254
model-E10-B100-1589319969,1589321710.916,1.0,0.00322,0.95,0.01874
model-E10-B100-1589319969,1589321715.465,0.99,0.01109,0.95,0.04013
model-E10-B100-1589319969,1589321719.436,0.99,0.01273,0.95,0.0402
model-E10-B100-1589319969,1589321723.372,0.99,0.01372,0.95,0.05017
model-E10-B100-1589319969,1589321728.976,0.98,0.02085,0.95,0.05227
model-E10-B100-1589319969,1589321733.07,0.99,0.00814,1.0,0.00027
model-E10-B100-1589319969,1589321736.814,0.97,0.0308,0.95,0.0482
model-E10-B100-1589319969,1589321740.569,0.98,0.0226,0.95,0.03064
model-E10-B100-1589319969,1589321744.374,0.99,0.0129,1.0,0.00276
model-E10-B100-1589319969,1589321749.713,0.98,0.02007,1.0,0.00728
model-E10-B100-1589319969,1589321753.739,0.99,0.00672,1.0,0.00035
model-E10-B100-1589319969,1589321757.559,0.98,0.02376,0.9,0.07555
model-E10-B100-1589319969,1589321762.055,0.99,0.01078,0.95,0.05025
model-E10-B100-1589319969,1589321766.331,1.0,0.0032,0.95,0.05021
model-E10-B100-1589319969,1589321770.766,1.0,0.00085,0.95,0.0194
model-E10-B100-1589319969,1589321774.604,0.99,0.01726,0.95,0.04998
model-E10-B100-1589319969,1589321779.286,0.99,0.0105,1.0,0.00056
model-E10-B100-1589319969,1589321783.599,0.99,0.00352,1.0,0.00327
model-E10-B100-1589319969,1589321788.262,0.99,0.00663,1.0,0.01111
model-E10-B100-1589319969,1589321790.021,1.0,5e-05,1.0,0.0006
model-E10-B100-1589319969,1589321794.092,0.98,0.02168,1.0,0.00236
model-E10-B100-1589319969,1589321799.291,0.99,0.00976,1.0,0.00057
model-E10-B100-1589319969,1589321803.195,0.99,0.01198,0.95,0.01587
model-E10-B100-1589319969,1589321807.764,1.0,0.00056,0.9,0.09526
model-E10-B100-1589319969,1589321811.965,1.0,0.00097,0.95,0.02586
model-E10-B100-1589319969,1589321815.878,1.0,0.00252,0.95,0.04622
model-E10-B100-1589319969,1589321820.531,1.0,0.00113,0.95,0.03256
model-E10-B100-1589319969,1589321824.511,0.99,0.01403,1.0,0.00014
model-E10-B100-1589319969,1589321829.067,1.0,0.0005,1.0,0.00192
model-E10-B100-1589319969,1589321833.446,1.0,0.0039,1.0,0.00085
model-E10-B100-1589319969,1589321837.334,0.97,0.02561,1.0,0.01937
model-E10-B100-1589319969,1589321842.424,1.0,0.00088,1.0,0.00097
model-E10-B100-1589319969,1589321846.772,1.0,0.00179,0.95,0.02218
model-E10-B100-1589319969,1589321850.574,0.99,0.00701,0.95,0.02339
model-E10-B100-1589319969,1589321854.38,0.96,0.02825,0.9,0.0538
model-E10-B100-1589319969,1589321858.236,1.0,0.00057,1.0,0.00013
model-E10-B100-1589319969,1589321863.604,1.0,0.00393,0.95,0.03738
model-E10-B100-1589319969,1589321867.807,1.0,0.00384,0.95,0.02939
model-E10-B100-1589319969,1589321871.769,0.98,0.00966,0.95,0.05019
model-E10-B100-1589319969,1589321876.408,0.98,0.01695,0.95,0.05091
model-E10-B100-1589319969,1589321880.735,1.0,0.0016,1.0,0.00273
model-E10-B100-1589319969,1589321886.21,0.98,0.0144,0.95,0.01517
model-E10-B100-1589319969,1589321890.464,0.99,0.0044,0.95,0.03564
model-E10-B100-1589319969,1589321894.539,0.99,0.00721,0.9,0.10103
model-E10-B100-1589319969,1589321899.072,0.98,0.01639,1.0,0.00069
model-E10-B100-1589319969,1589321903.446,0.99,0.01033,0.95,0.03209
model-E10-B100-1589319969,1589321908.868,0.98,0.01335,0.95,0.04366
model-E10-B100-1589319969,1589321913.332,1.0,0.00194,1.0,0.00048
model-E10-B100-1589319969,1589321917.238,0.97,0.03181,1.0,0.0014
model-E10-B100-1589319969,1589321921.934,0.97,0.02486,1.0,0.00052
model-E10-B100-1589319969,1589321926.197,0.99,0.01055,1.0,0.00077
model-E10-B100-1589319969,1589321930.779,0.98,0.01609,1.0,0.00074
model-E10-B100-1589319969,1589321934.706,0.99,0.00498,1.0,0.01628
model-E10-B100-1589319969,1589321938.633,0.98,0.02235,1.0,0.00392
model-E10-B100-1589319969,1589321942.559,0.99,0.00564,0.95,0.05126
model-E10-B100-1589319969,1589321946.494,1.0,0.00129,0.95,0.04429
model-E10-B100-1589319969,1589321950.956,0.99,0.00526,0.9,0.08178
model-E10-B100-1589319969,1589321954.819,0.97,0.02909,1.0,0.00046
model-E10-B100-1589319969,1589321958.686,0.99,0.00716,0.95,0.03739
model-E10-B100-1589319969,1589321962.626,1.0,0.00251,0.95,0.03224
model-E10-B100-1589319969,1589321966.564,0.96,0.02106,1.0,0.00158
model-E10-B100-1589319969,1589321968.097,1.0,6e-05,1.0,0.00039
model-E10-B100-1589322751,1589322755.243,0.54,0.24808,0.5,0.24
model-E10-B100-1589322847,1589322852.332,0.42,0.25697,0.65,0.25021
model-E10-B100-1589322847,1589322860.238,0.57,0.29711,0.8,0.19658
model-E10-B100-1589322847,1589322871.172,0.58,0.24632,0.45,0.2498
model-E10-B100-1589322847,1589322880.418,0.62,0.24853,0.5,0.24861
model-E10-B100-1589322847,1589322888.228,0.51,0.24837,0.5,0.24838
model-E10-B100-1589322847,1589322896.348,0.53,0.24659,0.45,0.25946
model-E10-B100-1589322847,1589322902.81,0.51,0.24877,0.6,0.24105
model-E10-B100-1589322847,1589322908.454,0.62,0.24252,0.4,0.24797
model-E10-B100-1589322847,1589322912.487,0.57,0.23429,0.5,0.25047
model-E10-B100-1589322847,1589322916.283,0.47,0.25464,0.4,0.24348
model-E10-B100-1589322847,1589322921.259,0.57,0.23869,0.4,0.25539
model-E10-B100-1589322847,1589322926.698,0.43,0.25215,0.85,0.2203
model-E10-B100-1589322847,1589322933.041,0.84,0.22154,0.7,0.20613
model-E10-B100-1589322847,1589322938.954,0.54,0.22262,0.8,0.19271
model-E10-B100-1589322847,1589322943.155,0.72,0.1979,0.7,0.19126
model-E10-B100-1589322847,1589322947.135,0.7,0.19112,0.7,0.19972
model-E10-B100-1589322847,1589322952.02,0.69,0.205,0.7,0.19983
model-E10-B100-1589322847,1589322955.744,0.69,0.19558,0.85,0.16907
model-E10-B100-1589322847,1589322959.699,0.85,0.17885,0.7,0.21724
model-E10-B100-1589322847,1589322963.966,0.72,0.18794,0.55,0.23124
model-E10-B100-1589322847,1589322967.986,0.76,0.17133,0.75,0.17147
model-E10-B100-1589322847,1589322973.519,0.87,0.15381,0.7,0.18256
model-E10-B100-1589322847,1589322977.985,0.77,0.15172,0.8,0.12172
model-E10-B100-1589322847,1589322982.808,0.81,0.12761,0.9,0.11882
model-E10-B100-1589322847,1589322987.61,0.94,0.09271,0.8,0.12061
model-E10-B100-1589322847,1589322991.723,0.85,0.1145,0.8,0.16187
